custom_workload_2;5;25.9
custom_workload_2;10;24.9
custom_workload_2;15;24.0
custom_workload_2;20;23.0
custom_workload_2;25;22.1
custom_workload_2;30;21.1
custom_workload_2;35;20.2
custom_workload_2;40;19.3
custom_workload_2;45;18.4
custom_workload_2;50;17.5
custom_workload_2;55;16.6
custom_workload_2;60;15.7
custom_workload_2;65;14.8
custom_workload_2;70;14.0
custom_workload_2;75;13.2
custom_workload_2;80;12.4
custom_workload_2;85;11.7
custom_workload_2;90;10.9
custom_workload_2;95;10.2
custom_workload_2;100;9.5
custom_workload_2;105;8.9
custom_workload_2;110;8.2
custom_workload_2;115;7.6
custom_workload_2;120;7.0
custom_workload_2;125;6.4
custom_workload_2;130;5.9
custom_workload_2;135;5.4
custom_workload_2;140;4.9
custom_workload_2;145;4.5
custom_workload_2;150;4.0
custom_workload_2;155;3.6
custom_workload_2;160;3.2
custom_workload_2;165;2.8
custom_workload_2;170;2.4
custom_workload_2;175;2.1
custom_workload_2;180;1.7
custom_workload_2;185;1.4
custom_workload_2;190;1.1
custom_workload_2;195;0.8
custom_workload_2;200;0.6
custom_workload_2;205;0.4
custom_workload_2;210;0.2
custom_workload_2;215;-0.0
custom_workload_2;220;-0.2
custom_workload_2;225;-0.4
custom_workload_2;230;-0.5
custom_workload_2;235;-0.6
custom_workload_2;240;-0.7
custom_workload_2;245;-0.8
custom_workload_2;250;-0.8
custom_workload_2;255;-0.9
custom_workload_2;260;-0.9
custom_workload_2;265;-0.9
custom_workload_2;270;-0.9
custom_workload_2;275;-0.9
custom_workload_2;280;-0.9
custom_workload_2;285;-0.8
custom_workload_2;290;-0.7
custom_workload_2;295;-0.7
custom_workload_2;300;-0.6
custom_workload_2;305;-0.5
custom_workload_2;310;-0.4
custom_workload_2;315;-0.4
custom_workload_2;320;-0.3
custom_workload_2;325;-0.3
custom_workload_2;330;-0.2
custom_workload_2;335;-0.2
custom_workload_2;340;-0.1
custom_workload_2;345;-0.1
custom_workload_2;350;-0.1
custom_workload_2;355;-0.1
custom_workload_2;360;-0.0
custom_workload_2;365;-0.0
custom_workload_2;370;-0.0
custom_workload_2;375;-0.0
custom_workload_2;380;-0.0
custom_workload_2;385;-0.0
custom_workload_2;390;-0.0
custom_workload_2;395;0.0
custom_workload_2;400;0.0
